postcode;city;state;lat;lon
04-471;Warszawa;mazowieckie;52,241625;21,009398
04-471;Warszawa;mazowieckie;52,241625;21,009398
04-473;Warszawa;mazowieckie;52,241625;21,009398
04-474;Warszawa;mazowieckie;52,241625;21,009398
04-474;Warszawa;mazowieckie;52,241625;21,009398
04-475;Warszawa;mazowieckie;52,241625;21,009398
04-475;Warszawa;mazowieckie;52,241625;21,009398
04-476;Warszawa;mazowieckie;52,241625;21,009398
04-476;Warszawa;mazowieckie;52,241625;21,009398
04-478;Warszawa;mazowieckie;52,241625;21,009398
04-479;Warszawa;mazowieckie;52,241625;21,009398
04-480;Warszawa;mazowieckie;52,241625;21,009398
04-481;Warszawa;mazowieckie;52,241625;21,009398
04-482;Warszawa;mazowieckie;52,241625;21,009398
04-483;Warszawa;mazowieckie;52,241625;21,009398
04-483;Warszawa;mazowieckie;52,241625;21,009398
04-483;Warszawa;mazowieckie;52,241625;21,009398
04-484;Warszawa;mazowieckie;52,241625;21,009398
04-485;Warszawa;mazowieckie;52,241625;21,009398
04-487;Warszawa;mazowieckie;52,241625;21,009398
04-488;Warszawa;mazowieckie;52,241625;21,009398
04-489;Warszawa;mazowieckie;52,241625;21,009398
04-491;Warszawa;mazowieckie;52,241625;21,009398
04-491;Warszawa;mazowieckie;52,241625;21,009398
04-491;Warszawa;mazowieckie;52,241625;21,009398
04-492;Warszawa;mazowieckie;52,241625;21,009398
04-493;Warszawa;mazowieckie;52,241625;21,009398
04-494;Warszawa;mazowieckie;52,241625;21,009398
04-495;Warszawa;mazowieckie;52,241625;21,009398
04-497;Warszawa;mazowieckie;52,241625;21,009398
04-497;Warszawa;mazowieckie;52,241625;21,009398
04-498;Warszawa;mazowieckie;52,241625;21,009398
04-501;Warszawa;mazowieckie;52,241625;21,009398
04-502;Warszawa;mazowieckie;52,241625;21,009398
04-504;Warszawa;mazowieckie;52,241625;21,009398
04-505;Warszawa;mazowieckie;52,241625;21,009398
04-506;Warszawa;mazowieckie;52,241625;21,009398
04-507;Warszawa;mazowieckie;52,241625;21,009398
04-508;Warszawa;mazowieckie;52,241625;21,009398
04-509;Warszawa;mazowieckie;52,241625;21,009398
04-510;Warszawa;mazowieckie;52,241625;21,009398
04-511;Warszawa;mazowieckie;52,241625;21,009398
04-512;Warszawa;mazowieckie;52,241625;21,009398
04-513;Warszawa;mazowieckie;52,241625;21,009398
04-514;Warszawa;mazowieckie;52,241625;21,009398
04-515;Warszawa;mazowieckie;52,241625;21,009398
04-516;Warszawa;mazowieckie;52,241625;21,009398
04-517;Warszawa;mazowieckie;52,241625;21,009398
04-519;Warszawa;mazowieckie;52,241625;21,009398
04-520;Warszawa;mazowieckie;52,241625;21,009398
04-520;Warszawa;mazowieckie;52,241625;21,009398
04-521;Warszawa;mazowieckie;52,241625;21,009398
04-522;Warszawa;mazowieckie;52,241625;21,009398
04-523;Warszawa;mazowieckie;52,241625;21,009398
04-524;Warszawa;mazowieckie;52,241625;21,009398
04-525;Warszawa;mazowieckie;52,241625;21,009398
04-526;Warszawa;mazowieckie;52,241625;21,009398
04-528;Warszawa;mazowieckie;52,241625;21,009398
04-528;Warszawa;mazowieckie;52,241625;21,009398
04-529;Warszawa;mazowieckie;52,241625;21,009398
04-530;Warszawa;mazowieckie;52,241625;21,009398
04-532;Warszawa;mazowieckie;52,241625;21,009398
04-533;Warszawa;mazowieckie;52,241625;21,009398
04-534;Warszawa;mazowieckie;52,241625;21,009398
04-535;Warszawa;mazowieckie;52,241625;21,009398
04-536;Warszawa;mazowieckie;52,241625;21,009398
04-537;Warszawa;mazowieckie;52,241625;21,009398
04-538;Warszawa;mazowieckie;52,241625;21,009398
04-539;Warszawa;mazowieckie;52,241625;21,009398
04-540;Warszawa;mazowieckie;52,241625;21,009398
04-541;Warszawa;mazowieckie;52,241625;21,009398
04-542;Warszawa;mazowieckie;52,241625;21,009398
04-543;Warszawa;mazowieckie;52,241625;21,009398
04-544;Warszawa;mazowieckie;52,241625;21,009398
04-545;Warszawa;mazowieckie;52,241625;21,009398
04-547;Warszawa;mazowieckie;52,241625;21,009398
04-549;Warszawa;mazowieckie;52,241625;21,009398
04-550;Warszawa;mazowieckie;52,241625;21,009398
04-551;Warszawa;mazowieckie;52,241625;21,009398
04-552;Warszawa;mazowieckie;52,241625;21,009398
04-555;Warszawa;mazowieckie;52,241625;21,009398
04-556;Warszawa;mazowieckie;52,241625;21,009398
04-557;Warszawa;mazowieckie;52,241625;21,009398
04-558;Warszawa;mazowieckie;52,241625;21,009398
04-559;Warszawa;mazowieckie;52,241625;21,009398
04-560;Warszawa;mazowieckie;52,241625;21,009398
04-561;Warszawa;mazowieckie;52,241625;21,009398
04-562;Warszawa;mazowieckie;52,241625;21,009398
04-563;Warszawa;mazowieckie;52,241625;21,009398
04-564;Warszawa;mazowieckie;52,241625;21,009398
04-565;Warszawa;mazowieckie;52,241625;21,009398
04-566;Warszawa;mazowieckie;52,241625;21,009398
04-567;Warszawa;mazowieckie;52,241625;21,009398
04-568;Warszawa;mazowieckie;52,241625;21,009398
04-569;Warszawa;mazowieckie;52,241625;21,009398
04-570;Warszawa;mazowieckie;52,241625;21,009398
04-601;Warszawa;mazowieckie;52,241625;21,009398
04-602;Warszawa;mazowieckie;52,241625;21,009398
04-602;Warszawa;mazowieckie;52,241625;21,009398
04-603;Warszawa;mazowieckie;52,241625;21,009398
04-604;Warszawa;mazowieckie;52,241625;21,009398
04-605;Warszawa;mazowieckie;52,241625;21,009398
04-605;Warszawa;mazowieckie;52,241625;21,009398
04-606;Warszawa;mazowieckie;52,241625;21,009398
04-607;Warszawa;mazowieckie;52,241625;21,009398
04-608;Warszawa;mazowieckie;52,241625;21,009398
04-609;Warszawa;mazowieckie;52,241625;21,009398
04-610;Warszawa;mazowieckie;52,241625;21,009398
04-611;Warszawa;mazowieckie;52,241625;21,009398
04-611;Warszawa;mazowieckie;52,241625;21,009398
04-612;Warszawa;mazowieckie;52,241625;21,009398
04-613;Warszawa;mazowieckie;52,241625;21,009398
04-614;Warszawa;mazowieckie;52,241625;21,009398
04-615;Warszawa;mazowieckie;52,241625;21,009398
04-616;Warszawa;mazowieckie;52,241625;21,009398
04-617;Warszawa;mazowieckie;52,241625;21,009398
04-618;Warszawa;mazowieckie;52,241625;21,009398
04-619;Warszawa;mazowieckie;52,241625;21,009398
04-620;Warszawa;mazowieckie;52,241625;21,009398
04-621;Warszawa;mazowieckie;52,241625;21,009398
04-622;Warszawa;mazowieckie;52,241625;21,009398
04-622;Warszawa;mazowieckie;52,241625;21,009398
04-623;Warszawa;mazowieckie;52,241625;21,009398
04-624;Warszawa;mazowieckie;52,241625;21,009398
04-625;Warszawa;mazowieckie;52,241625;21,009398
04-625;Warszawa;mazowieckie;52,241625;21,009398
04-626;Warszawa;mazowieckie;52,241625;21,009398
04-626;Warszawa;mazowieckie;52,241625;21,009398
04-627;Warszawa;mazowieckie;52,241625;21,009398
04-627;Warszawa;mazowieckie;52,241625;21,009398
04-627;Warszawa;mazowieckie;52,241625;21,009398
04-628;Warszawa;mazowieckie;52,241625;21,009398
04-628;Warszawa;mazowieckie;52,241625;21,009398
04-629;Warszawa;mazowieckie;52,241625;21,009398
04-629;Warszawa;mazowieckie;52,241625;21,009398
04-630;Warszawa;mazowieckie;52,241625;21,009398
04-632;Warszawa;mazowieckie;52,241625;21,009398
04-633;Warszawa;mazowieckie;52,241625;21,009398
04-634;Warszawa;mazowieckie;52,241625;21,009398
04-635;Warszawa;mazowieckie;52,241625;21,009398
04-636;Warszawa;mazowieckie;52,241625;21,009398
04-637;Warszawa;mazowieckie;52,241625;21,009398
04-637;Warszawa;mazowieckie;52,241625;21,009398
04-638;Warszawa;mazowieckie;52,241625;21,009398
04-638;Warszawa;mazowieckie;52,241625;21,009398
04-639;Warszawa;mazowieckie;52,241625;21,009398
04-640;Warszawa;mazowieckie;52,241625;21,009398
04-641;Warszawa;mazowieckie;52,241625;21,009398
04-642;Warszawa;mazowieckie;52,241625;21,009398
04-643;Warszawa;mazowieckie;52,241625;21,009398
04-644;Warszawa;mazowieckie;52,241625;21,009398
04-645;Warszawa;mazowieckie;52,241625;21,009398
04-647;Warszawa;mazowieckie;52,241625;21,009398
04-648;Warszawa;mazowieckie;52,241625;21,009398
04-648;Warszawa;mazowieckie;52,241625;21,009398
04-648;Warszawa;mazowieckie;52,241625;21,009398
04-649;Warszawa;mazowieckie;52,241625;21,009398
04-649;Warszawa;mazowieckie;52,241625;21,009398
04-650;Warszawa;mazowieckie;52,241625;21,009398
04-651;Warszawa;mazowieckie;52,241625;21,009398
04-651;Warszawa;mazowieckie;52,241625;21,009398
04-652;Warszawa;mazowieckie;52,241625;21,009398
04-653;Warszawa;mazowieckie;52,241625;21,009398
04-653;Warszawa;mazowieckie;52,241625;21,009398
04-653;Warszawa;mazowieckie;52,241625;21,009398
04-654;Warszawa;mazowieckie;52,241625;21,009398
04-655;Warszawa;mazowieckie;52,241625;21,009398
04-656;Warszawa;mazowieckie;52,241625;21,009398
04-657;Warszawa;mazowieckie;52,241625;21,009398
04-658;Warszawa;mazowieckie;52,241625;21,009398
04-658;Warszawa;mazowieckie;52,241625;21,009398
04-659;Warszawa;mazowieckie;52,241625;21,009398
04-660;Warszawa;mazowieckie;52,241625;21,009398
04-661;Warszawa;mazowieckie;52,241625;21,009398
04-662;Warszawa;mazowieckie;52,241625;21,009398
04-662;Warszawa;mazowieckie;52,241625;21,009398
04-662;Warszawa;mazowieckie;52,241625;21,009398
04-663;Warszawa;mazowieckie;52,241625;21,009398
04-664;Warszawa;mazowieckie;52,241625;21,009398
04-664;Warszawa;mazowieckie;52,241625;21,009398
04-665;Warszawa;mazowieckie;52,241625;21,009398
04-665;Warszawa;mazowieckie;52,241625;21,009398
04-666;Warszawa;mazowieckie;52,241625;21,009398
04-666;Warszawa;mazowieckie;52,241625;21,009398
04-666;Warszawa;mazowieckie;52,241625;21,009398
04-667;Warszawa;mazowieckie;52,241625;21,009398
04-667;Warszawa;mazowieckie;52,241625;21,009398
04-668;Warszawa;mazowieckie;52,241625;21,009398
04-668;Warszawa;mazowieckie;52,241625;21,009398
04-668;Warszawa;mazowieckie;52,241625;21,009398
04-669;Warszawa;mazowieckie;52,241625;21,009398
04-669;Warszawa;mazowieckie;52,241625;21,009398
04-671;Warszawa;mazowieckie;52,241625;21,009398
04-671;Warszawa;mazowieckie;52,241625;21,009398
04-671;Warszawa;mazowieckie;52,241625;21,009398
04-672;Warszawa;mazowieckie;52,241625;21,009398
04-673;Warszawa;mazowieckie;52,241625;21,009398
04-674;Warszawa;mazowieckie;52,241625;21,009398
04-675;Warszawa;mazowieckie;52,241625;21,009398
04-676;Warszawa;mazowieckie;52,241625;21,009398
04-678;Warszawa;mazowieckie;52,241625;21,009398
04-678;Warszawa;mazowieckie;52,241625;21,009398
04-679;Warszawa;mazowieckie;52,241625;21,009398
04-680;Warszawa;mazowieckie;52,241625;21,009398
04-681;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-682;Warszawa;mazowieckie;52,241625;21,009398
04-683;Warszawa;mazowieckie;52,241625;21,009398
04-683;Warszawa;mazowieckie;52,241625;21,009398
04-683;Warszawa;mazowieckie;52,241625;21,009398
04-684;Warszawa;mazowieckie;52,241625;21,009398
04-685;Warszawa;mazowieckie;52,241625;21,009398
04-686;Warszawa;mazowieckie;52,241625;21,009398
04-686;Warszawa;mazowieckie;52,241625;21,009398
04-687;Warszawa;mazowieckie;52,241625;21,009398
04-688;Warszawa;mazowieckie;52,241625;21,009398
04-689;Warszawa;mazowieckie;52,241625;21,009398
04-689;Warszawa;mazowieckie;52,241625;21,009398
04-690;Warszawa;mazowieckie;52,241625;21,009398
04-690;Warszawa;mazowieckie;52,241625;21,009398
04-691;Warszawa;mazowieckie;52,241625;21,009398
04-691;Warszawa;mazowieckie;52,241625;21,009398
04-691;Warszawa;mazowieckie;52,241625;21,009398
04-692;Warszawa;mazowieckie;52,241625;21,009398
04-692;Warszawa;mazowieckie;52,241625;21,009398
04-693;Warszawa;mazowieckie;52,241625;21,009398
04-694;Warszawa;mazowieckie;52,241625;21,009398
04-695;Warszawa;mazowieckie;52,241625;21,009398
04-696;Warszawa;mazowieckie;52,241625;21,009398
04-696;Warszawa;mazowieckie;52,241625;21,009398
04-697;Warszawa;mazowieckie;52,241625;21,009398
04-701;Warszawa;mazowieckie;52,241625;21,009398
04-702;Warszawa;mazowieckie;52,241625;21,009398
04-703;Warszawa;mazowieckie;52,241625;21,009398
04-704;Warszawa;mazowieckie;52,241625;21,009398
04-705;Warszawa;mazowieckie;52,241625;21,009398
04-705;Warszawa;mazowieckie;52,241625;21,009398
04-707;Warszawa;mazowieckie;52,241625;21,009398
04-708;Warszawa;mazowieckie;52,241625;21,009398
04-709;Warszawa;mazowieckie;52,241625;21,009398
04-710;Warszawa;mazowieckie;52,241625;21,009398
04-711;Warszawa;mazowieckie;52,241625;21,009398
04-712;Warszawa;mazowieckie;52,241625;21,009398
04-713;Warszawa;mazowieckie;52,241625;21,009398
04-714;Warszawa;mazowieckie;52,241625;21,009398
04-715;Warszawa;mazowieckie;52,241625;21,009398
04-716;Warszawa;mazowieckie;52,241625;21,009398
04-717;Warszawa;mazowieckie;52,241625;21,009398
04-718;Warszawa;mazowieckie;52,241625;21,009398
04-719;Warszawa;mazowieckie;52,241625;21,009398
04-720;Warszawa;mazowieckie;52,241625;21,009398
04-721;Warszawa;mazowieckie;52,241625;21,009398
04-722;Warszawa;mazowieckie;52,241625;21,009398
04-723;Warszawa;mazowieckie;52,241625;21,009398
04-724;Warszawa;mazowieckie;52,241625;21,009398
04-725;Warszawa;mazowieckie;52,241625;21,009398
04-726;Warszawa;mazowieckie;52,241625;21,009398
04-727;Warszawa;mazowieckie;52,241625;21,009398
04-728;Warszawa;mazowieckie;52,241625;21,009398
04-729;Warszawa;mazowieckie;52,241625;21,009398
04-730;Warszawa;mazowieckie;52,241625;21,009398
04-730;Warszawa;mazowieckie;52,241625;21,009398
04-731;Warszawa;mazowieckie;52,241625;21,009398
04-732;Warszawa;mazowieckie;52,241625;21,009398
04-733;Warszawa;mazowieckie;52,241625;21,009398
04-734;Warszawa;mazowieckie;52,241625;21,009398
04-735;Warszawa;mazowieckie;52,241625;21,009398
04-736;Warszawa;mazowieckie;52,241625;21,009398
04-737;Warszawa;mazowieckie;52,241625;21,009398
04-738;Warszawa;mazowieckie;52,241625;21,009398
04-739;Warszawa;mazowieckie;52,241625;21,009398
04-740;Warszawa;mazowieckie;52,241625;21,009398
04-741;Warszawa;mazowieckie;52,241625;21,009398
04-742;Warszawa;mazowieckie;52,241625;21,009398
04-743;Warszawa;mazowieckie;52,241625;21,009398
04-743;Warszawa;mazowieckie;52,241625;21,009398
04-744;Warszawa;mazowieckie;52,241625;21,009398
04-744;Warszawa;mazowieckie;52,241625;21,009398
04-745;Warszawa;mazowieckie;52,241625;21,009398
04-746;Warszawa;mazowieckie;52,241625;21,009398
04-747;Warszawa;mazowieckie;52,241625;21,009398
04-748;Warszawa;mazowieckie;52,241625;21,009398
04-748;Warszawa;mazowieckie;52,241625;21,009398
04-749;Warszawa;mazowieckie;52,241625;21,009398
04-750;Warszawa;mazowieckie;52,241625;21,009398
04-751;Warszawa;mazowieckie;52,241625;21,009398
04-752;Warszawa;mazowieckie;52,241625;21,009398
04-752;Warszawa;mazowieckie;52,241625;21,009398
04-754;Warszawa;mazowieckie;52,241625;21,009398
04-755;Warszawa;mazowieckie;52,241625;21,009398
04-756;Warszawa;mazowieckie;52,241625;21,009398
04-757;Warszawa;mazowieckie;52,241625;21,009398
04-758;Warszawa;mazowieckie;52,241625;21,009398
04-760;Warszawa;mazowieckie;52,241625;21,009398
04-760;Warszawa;mazowieckie;52,241625;21,009398
04-761;Warszawa;mazowieckie;52,241625;21,009398
04-762;Warszawa;mazowieckie;52,241625;21,009398
04-763;Warszawa;mazowieckie;52,241625;21,009398
04-763;Warszawa;mazowieckie;52,241625;21,009398
04-763;Warszawa;mazowieckie;52,241625;21,009398
04-763;Warszawa;mazowieckie;52,241625;21,009398
04-764;Warszawa;mazowieckie;52,241625;21,009398
04-765;Warszawa;mazowieckie;52,241625;21,009398
04-766;Warszawa;mazowieckie;52,241625;21,009398
04-767;Warszawa;mazowieckie;52,241625;21,009398
04-768;Warszawa;mazowieckie;52,241625;21,009398
04-769;Warszawa;mazowieckie;52,241625;21,009398
04-769;Warszawa;mazowieckie;52,241625;21,009398
04-770;Warszawa;mazowieckie;52,241625;21,009398
04-770;Warszawa;mazowieckie;52,241625;21,009398
04-771;Warszawa;mazowieckie;52,241625;21,009398
04-772;Warszawa;mazowieckie;52,241625;21,009398
04-772;Warszawa;mazowieckie;52,241625;21,009398
04-773;Warszawa;mazowieckie;52,241625;21,009398
04-774;Warszawa;mazowieckie;52,241625;21,009398
04-775;Warszawa;mazowieckie;52,241625;21,009398
04-776;Warszawa;mazowieckie;52,241625;21,009398
04-776;Warszawa;mazowieckie;52,241625;21,009398
04-778;Warszawa;mazowieckie;52,241625;21,009398
04-779;Warszawa;mazowieckie;52,241625;21,009398
04-780;Warszawa;mazowieckie;52,241625;21,009398
04-781;Warszawa;mazowieckie;52,241625;21,009398
04-782;Warszawa;mazowieckie;52,241625;21,009398
04-783;Warszawa;mazowieckie;52,241625;21,009398
04-784;Warszawa;mazowieckie;52,241625;21,009398
04-785;Warszawa;mazowieckie;52,241625;21,009398
04-786;Warszawa;mazowieckie;52,241625;21,009398
04-787;Warszawa;mazowieckie;52,241625;21,009398
04-788;Warszawa;mazowieckie;52,241625;21,009398
04-789;Warszawa;mazowieckie;52,241625;21,009398
04-790;Warszawa;mazowieckie;52,241625;21,009398
04-791;Warszawa;mazowieckie;52,241625;21,009398
04-792;Warszawa;mazowieckie;52,241625;21,009398
04-793;Warszawa;mazowieckie;52,241625;21,009398
04-794;Warszawa;mazowieckie;52,241625;21,009398
04-795;Warszawa;mazowieckie;52,241625;21,009398
04-796;Warszawa;mazowieckie;52,241625;21,009398
04-797;Warszawa;mazowieckie;52,241625;21,009398
04-797;Warszawa;mazowieckie;52,241625;21,009398
04-798;Warszawa;mazowieckie;52,241625;21,009398
04-801;Warszawa;mazowieckie;52,241625;21,009398
04-801;Warszawa;mazowieckie;52,241625;21,009398
04-801;Warszawa;mazowieckie;52,241625;21,009398
04-802;Warszawa;mazowieckie;52,241625;21,009398
04-802;Warszawa;mazowieckie;52,241625;21,009398
04-802;Warszawa;mazowieckie;52,241625;21,009398
04-803;Warszawa;mazowieckie;52,241625;21,009398
04-804;Warszawa;mazowieckie;52,241625;21,009398
04-805;Warszawa;mazowieckie;52,241625;21,009398
04-805;Warszawa;mazowieckie;52,241625;21,009398
04-805;Warszawa;mazowieckie;52,241625;21,009398
04-806;Warszawa;mazowieckie;52,241625;21,009398
04-806;Warszawa;mazowieckie;52,241625;21,009398
04-806;Warszawa;mazowieckie;52,241625;21,009398
04-807;Warszawa;mazowieckie;52,241625;21,009398
04-807;Warszawa;mazowieckie;52,241625;21,009398
04-808;Warszawa;mazowieckie;52,241625;21,009398
04-809;Warszawa;mazowieckie;52,241625;21,009398
04-810;Warszawa;mazowieckie;52,241625;21,009398
04-811;Warszawa;mazowieckie;52,241625;21,009398
04-812;Warszawa;mazowieckie;52,241625;21,009398
04-812;Warszawa;mazowieckie;52,241625;21,009398
04-812;Warszawa;mazowieckie;52,241625;21,009398
04-813;Warszawa;mazowieckie;52,241625;21,009398
04-813;Warszawa;mazowieckie;52,241625;21,009398
04-814;Warszawa;mazowieckie;52,241625;21,009398
04-814;Warszawa;mazowieckie;52,241625;21,009398
04-814;Warszawa;mazowieckie;52,241625;21,009398
04-815;Warszawa;mazowieckie;52,241625;21,009398
04-815;Warszawa;mazowieckie;52,241625;21,009398
04-816;Warszawa;mazowieckie;52,241625;21,009398
04-816;Warszawa;mazowieckie;52,241625;21,009398
04-817;Warszawa;mazowieckie;52,241625;21,009398
04-817;Warszawa;mazowieckie;52,241625;21,009398
04-817;Warszawa;mazowieckie;52,241625;21,009398
04-818;Warszawa;mazowieckie;52,241625;21,009398
04-818;Warszawa;mazowieckie;52,241625;21,009398
04-818;Warszawa;mazowieckie;52,241625;21,009398
04-819;Warszawa;mazowieckie;52,241625;21,009398
04-819;Warszawa;mazowieckie;52,241625;21,009398
04-819;Warszawa;mazowieckie;52,241625;21,009398
04-820;Warszawa;mazowieckie;52,241625;21,009398
04-822;Warszawa;mazowieckie;52,241625;21,009398
04-823;Warszawa;mazowieckie;52,241625;21,009398
04-823;Warszawa;mazowieckie;52,241625;21,009398
04-823;Warszawa;mazowieckie;52,241625;21,009398
04-824;Warszawa;mazowieckie;52,241625;21,009398
04-824;Warszawa;mazowieckie;52,241625;21,009398
04-824;Warszawa;mazowieckie;52,241625;21,009398
04-824;Warszawa;mazowieckie;52,241625;21,009398
04-825;Warszawa;mazowieckie;52,241625;21,009398
04-825;Warszawa;mazowieckie;52,241625;21,009398
04-825;Warszawa;mazowieckie;52,241625;21,009398
04-825;Warszawa;mazowieckie;52,241625;21,009398
04-826;Warszawa;mazowieckie;52,241625;21,009398
